guts	37	腸子	ts`_hAN35 tsi_z0
guts	37	腸子	ts`_haN24 tsi_z0
guts	37	腸子	ts`_hAN53-45 tsi_z0
guts	37	腸子	ts`aN35 tsi_z0
guts	37	腸子	ts_h6~21 ts@?0
guts	37	腸,腸子	(1) ts`_hAN24, (2) ts`_hAN24 tsi_z0
guts	37	腸子	ts_haN21-55 tsi_z53
guts	37	腸子	ts_hA~13-11 tsi_z0
guts	37	腸	tc\_hio~55
guts	37	肚腸	d@u231-22 a~13-31
guts	37	肚腸	d2y24-442 dz\i341-21
guts	37	腸子	tsan13 tsi_z0
guts	37	腸	t_hON13
guts	37	腸子	ts_hON24 tsi_z0
guts	37	腸兒	ts_hON11 Ne0
guts	37	腸子	tsAN22 tse23-33
guts	37	腸	ts_h9N21
guts	37	腸	tuoN53
guts	37	腸仔	tN=24-22 Na53
sing	37	唱	ts`_hAN51
sing	37	唱	ts`_haN53
sing	37	唱	ts`_hAN31
sing	37	唱	ts`_haN334
sing	37	唱	ts_h6~45
sing	37	唱	ts`_hAN44
sing	37	唱	ts_haN213
sing	37	唱	ts_hA~44
sing	37	唱	tc\_hio~35
sing	37	唱	ts_hA~412
sing	37	唱	tc\_hi51
sing	37	唱	ts_han55
sing	37	唱	t_hON35
sing	37	唱	ts_hON213
sing	37	唱	ts_hoN53
sing	37	唱	ts_hAN25
sing	37	唱	ts_h9N33
sing	37	唱	ts_huoN212
sing	37	唱	ts_hiu~21
dust	38	塵土 	ts`_h@n35 t_hu214
dust	38	塵土	ts`_@n24 t_hu213
dust	38	土垃	t_hu45-214 la0
dust	38	灰	xuei52
dust	38	塵土,灰塵	(1) ts_h@N21 thu53, (2) xuei21 ts_h@N21
dust	38	塵,塵土,灰塵	(1) ts`_he~24, (2) ts`_he~24 t_hou53, (3) xuei21 ts`_he~24
dust	38	渣渣,渣子	(1) tsa45 tsa55, (2) tsa45 tsi_z53-21
dust	38	灰,灰塵	(1) xuei31, (2) xuei31 ts_h@n13
dust	38	灰塵,塵土	(1) fa55 tc\_hiA~44, (2) tc\_hiA~44-35 t_hu213
dust	38	灰塵	huEE44 z@n13-21
dust	38	坌塵	baN341-31 dzaN341-21
dust	38	灰塵	fei33 ts@n13
dust	38	灰	xue44
dust	38	塵土,灰塵	(1) ts_En24 t_hu213, (2) f1i42 ts_hEn0
dust	38	塵	ts_h@n11
dust	38	灰塵	fei42 ts7N22
dust	38	灰塵	fui53 ts_h6n21
dust	38	滃塵	uN55 niN53
dust	38	塗粉	t_hO24-22 hun53
eat	38	吃 	ts`_hi`55
eat	38	吃	ts`_hi`44
eat	38	吃	ts`_hi`214
eat	38	歹	tai214
eat	38	吃	ts_h@?2
eat	38	吃	ts`_hi`21
eat	38	吃	ts_hi_z21
eat	38	吃	ts`_hi`?5
eat	38	吃	tc\_hie?32_
eat	38	喫	tc\_hi@?4
eat	38	吃	ts_hi_z41
eat	38	喫	tc\_hia24
eat	38	喫	tc\_hiO13
eat	38	喫	tc\_hia?5
eat	38	食	s@t5
eat	38	吃	tc\_hi55
eat	38	食	sek2
eat	38	食	sie?5
eat	38	食	tsia?5
wing	39	翅膀兒	ts`_hi`51-53 pA~r 214
wing	39	翅膀	si_z53 paN213
wing	39	翅子	ts`_hi`21-44 tsi_z0
wing	39	翅膀	ts`_hi_z334 p@0
wing	39	翅膀	ts_hi_z45 p6~53
wing	39	翅,翅膀	(1) t_hi_z44, (2) ts_i_z44 pAN0
wing	39	翅膀	tsi_z213 paN53
wing	39	翅膀	ts`_hi`44 pA0
wing	39	翼梭,翅膀	(1) iA?32) s855, (2) ts_hi_z35-53 po~213
wing	39	翅革+羽	tc\i44 ka?4-2
wing	39	翼膀	jiai21-2 p_huO242
wing	39	翅膀 翼胛子	(1) ts_hi_z55 pan13, (2) i55 ka13 tsi_z0
wing	39	翼胛	ie35 ka35-5
wing	39	翅膀,翅光 葉光	(1) ts_hi_z213 paN0, (2) ts_hi_z213 kuaN0, (3) iEt21_ kuaN0
wing	39	翼胛	it5 kap1
wing	39	囗囗子	tc\25 kua~22 tse 23-33
wing	39	翅	ts_hi33
wing	39	翅	si?5
wing	39	翅仔	sit5032_ la53
worm	39	蟲 	ts`_huN35
worm	39	蟲	ts`uN21
worm	39	蟲	ts`_huN53
worm	39	蟲	ts`oN35
worm	39	蟲	ts_huN21
worm	39	蟲	pf_h@N24
worm	39	蟲	ts_hoN21
worm	39	蟲	ts_oN13
worm	39	蟲	ts_hA~44
worm	39	蟲	zoN13
worm	39	蟲	dz\yoN341
worm	39	蟲	ts@n13
worm	39	蟲	dz\i7N13
worm	39	蟲	ts_huN24
worm	39	蟲	ts_huN11
worm	39	蟲	tsu7N22
worm	39	蟲	ts_hoN21
worm	39	蟲	t_h2yN53
worm	39	蟲蟻	t_haN24-22 hia22
blow	40	吹 	ts`_huei55
blow	40	吹	ts_huei44
blow	40	吹	ts`_huei214
blow	40	吹	ts`_huei52
blow	40	吹	ts_huei21
blow	40	吹	pf_hei21
blow	40	吹	ts_huei45
blow	40	吹	ts_huei31
blow	40	吹	tc\_hy55
blow	40	吹	ts_hH`44
blow	40	吹	ts_hi_z44
blow	40	吹	tc\_huei33
blow	40	吹	tc\_hy44
blow	40	吹	ts_hui42
blow	40	囗	p_haN33
blow	40	吹	ts_huei42
blow	40	吹	ts_h2y55
blow	40	吹,口+盆	(1) ts_huoi55, (2) puN53
stab	40	口+盆	pun24
stab	40	刺	ts_hi_z51
stab	40	刺	ts_hi_z53
stab	40	刺	ts_hi_z21
stab	40	楠	n6n214
stab	40	刺	ts_hi_z45
stab	40	刺	ts_hi_z44
stab	40	居～	tc\y45
stab	40	戳	ts_o?5
stab	40	戳	ts_ho?32_
stab	40	刺 戳	(1) ts_hi_z412, (2) ts_ho?4
stab	40	頓	taN51
stab	40	刺	ts_hi_z55
stab	40	刺	tsi_z35
stab	40	刺	ts_hi_z213
stab	40	刺	ts_hi_z53
stab	40	刺	ts_hi_z25
stab	40	刺	ts_hi33
stab	40	刺	ts_hie212
stab	40	刺	ts_hi21
hit	41	打	tAA214
hit	41	打	ta213
hit	41	打	ta45
hit	41	打	ta214
hit	41	打	ta53
hit	41	打	tA53
hit	41	打	ta53
hit	41	打	tA11
