hunt	42	打獵 	tAA213-21 liE51
hunt	42	打獵	ta213-21 liE53
hunt	42	打獵	ta45 li@21
hunt	42	打獵	ta214-2 liE334
hunt	42	打獵	ta53 li@?2
hunt	42	打獵	tA53 liE21
hunt	42	打獵	ta53-55 lie21
hunt	42	打獵	tA11 lie?5
hunt	42	打獵	tO213-31 n`ia?32_
hunt	42	打獵	ta~52-41 la?23_
hunt	42	打獵	tiE242-3 liE21
hunt	42	打獵	ta41 lie~24
hunt	42	關山	kua~42 sa~44
hunt	42	打獵	ta213 liEt5
hunt	42	打獵	ta31 liap5
hunt	42	打獵	tA23 lie23
hunt	42	打獵	ta35 lip2
hunt	42	打獵	ta32-21 la?5
hunt	42	拍獵	p_ha?32_-53_ la?32_
big	42	大 	tA51
big	42	大	ta53
big	42	大	ta31
big	42	大	ta334
big	42	大	ta45
big	42	大	tA44
big	42	大	ta213
big	42	大	tA44
big	42	大	th831
big	42	大	d@u231
big	42	大	d7u22
big	42	大	tai11
big	42	大	da11
big	42	大	t_hai21
big	42	大	t_hai53
big	42	大	tai21
big	42	大	tai22
big	42	大	tuai242
big	42	大	tua22
dull	43	呆	tE55
dull	43	笨	p@n53
dull	43	呆	tE214
dull	43	彪	piau52
dull	43	呆,笨	(1) tai21, (2) p@N45
dull	43	呆 	tE21
dull	43	笨,瓜 	(1) p@n213, (2) kua45
dull	43	呆,笨 	(1) tE31, (2) p@n44
dull	43	笨	p_ho~31
dull	43	呆	NEE13
dull	43	呆,笨	(1) Ne341, (2) baN22
dull	43	呆,笨	(1) Nai13, (2) p@n11
dull	43	呆	Ne13
dull	43	呆,木	(1) tai42, (2) mu?5
dull	43	笨	pun53
dull	43	呆	tai42
dull	43	笨	p6n22
dull	43	雛,愚	(1) tsu53, (2) k_hy53
dull	43	歁	k_ham53
fall	43	掉	tiAu51
fall	43	掉	tiau53
fall	43	掉	tiO31
fall	43	掉	tiau331
fall	43	掉, 跌,落	(1) tiau45, (2) ti@?2, (3) la?2
fall	43	掉,落	(1) tiAu44, (2) luo21
fall	43	掉,落	(1) tiau213, (2) lo21
fall	43	掉	tiO44
fall	43	落,跌	(1) no?32_, (2) tia?32_
fall	43	特_	d@?23_
fall	43	遁	dang22
fall	43	掉	tiau11
fall	43	刷	sua13
fall	43	掉	tiEt5
fall	43	落	lok5
fall	43	掉	tiAu25
fall	43	落	lOk2
fall	43	逿	tOuN242
fall	43	落	lak32_
animal	44	動物	tuN51-53 u51-31
animal	44	動物	tuN53 u0
animal	44	動物	tuN31 u0
animal	44	動物	toN334-3 u334
animal	44	動物	tuN45 v@0
animal	44	動物	tuN44 vo21
animal	44	動物	toN213 u21
animal	44	動物	toN44-42 u?5
animal	44	動物	t_hA~213-31 v7?32_
animal	44	眾牲	tsoN44 sa~44-21
animal	44	動物	doN24 vai22-21
animal	44	動物	toN11 u24
animal	44	動物	d7N11 u35-5
animal	44	動物	t_huN21 u0
animal	44	動物	t_huN53 vut5
animal	44	動物	t7N25 u22
animal	44	動物	toN33 m6t2
animal	44	四骹爬	si212-21 k_ha55 Ba53
animal	44	動物	tON22-21 but5
belly	44	肚子 	tu51 ts_hi_z0
belly	44	肚子	tu53 tsui_z0
belly	44	肚子	tu31-44 tsi_z0
belly	44	肚子	tu334 tsi_z0
belly	44	肚子	tu45 ts@?0
