fire	62	火	xuo214
fire	62	火	xuo213
fire	62	火	xu745
fire	62	火	xuO214
fire	62	火	xu753
fire	62	火	xuo53
fire	62	火	xo53
fire	62	火	xo11
fire	62	火	x8213
fire	62	火	h@u52
fire	62	火	fu242
fire	62	火	xo41
fire	62	火	xo42
fire	62	火	fo213
fire	62	火	fo31
fire	62	火	xuo23
fire	62	火	fO35
fire	62	火	huoi32
fire	62	火	he53
egg	62	雞蛋	tc\i55 tan51
egg	62	雞蛋	tc\i44 tan53
egg	62	雞蛋	tc\i214-23 t{41
egg	62	雞蛋	ci52 t6n214
egg	62	雞蛋	tc\i21 t{~45
egg	62	雞蛋	tc\i21 t{~0
egg	62	雞蛋	tc\i45 tan213-21
egg	62	雞蛋	tc\i31-33 tA~44
egg	62	雞子	tsi_z55-45 tsi_z213
egg	62	雞蛋	tc\i44 dEE231-21
egg	62	雞蛋	tsi_z-44-53 laN24-21
egg	62	雞蛋	tc\i33 tan11
egg	62	雞蛋	tc\i 44 da~11
egg	62	雞蛋	tc\_hi42 t_han21
egg	62	雞蛋	ke33 lon31
egg	62	雞蛋	tc\i42 ta~21
egg	62	雞蛋	k6i53 tan22
egg	62	雞卵	kie55-53 lOuN242
egg	62	雞卵	kue55-22 nN=22
sharp	63	尖	tc\iEn55
sharp	63	尖	tc\ian44
sharp	63	尖	tc\i{~214
sharp	63	尖兒	tsiEr52
sharp	63	尖	tc\ie21
sharp	63	尖	tci{~21
sharp	63	尖	tc\iEn45
sharp	63	尖	tc\ien31
sharp	63	尖	tse~55
sharp	63	尖	tsi44
sharp	63	尖	tc\i44
sharp	63	尖	tc\ian33
sharp	63	尖	tc\i~44
sharp	63	尖	tc\iEn42
sharp	63	尖	tsiam33
sharp	63	尖	tc\ia~42
sharp	63	尖	tsim53
sharp	63	尖	tsieN55
sharp	63	尖	tsiam55
horn	63	角兒	tc\iAur214
horn	63	角兒	tc\iaur213
horn	63	角兒	tc\y7r214
horn	63	角兒	cyOr214
horn	63	角兒	tc\y@?2
horn	63	角兒	tc\yor21
horn	63	角角	tc\yo21-55 tc\yo21
horn	63	角兒	ko?5
horn	63	角,角兒	(1) ko?32_, (2) tc\yo?32_n=0
horn	63	角	ko?4
horn	63	角	ko41
horn	63	角	tc\io24
horn	63	角	ko13
horn	63	角	kO?5
horn	63	角兒	kok1 ve0
horn	63	角	kAu55
horn	63	角	kOk3
horn	63	角角	k2y?24_-21_ kOy?24_
horn	63	角	kak32_
foot	64	腳	tc\iAu214
foot	64	腳,腳丫子	(1) tc\iau213, (2) tc\iau213-21 ia44 tsi_z0
foot	64	腳	tc\y7214
foot	64	腳	cyO214
foot	64	腳	tc\iau53
foot	64	腳	tc\yo21
foot	64	腳板兒	tc\yo21-55 p@r53
foot	64	腳	tc\io?5
foot	64	腳	tc\yo?32_
foot	64	腳	tc\iA?4
foot	64	腳	tc\ia41
foot	64	腳	tc\io24
foot	64	腳	dio13
foot	64	腳	tc\io?5
foot	64	腳[指整個下肢]	kiok1
foot	64	膝囗	c\y55 te22
foot	64	腳	k9j3
foot	64	骹	k_ha55
foot	64	腳	k_ha55
freeze	64	結冰	tc\iE35 piN55
freeze	64	凍冰	tuN53 piN44
freeze	64	結冰	tc\i@214-23 piN214
freeze	64	結冰	ciE214-21 piN52
freeze	64	結冰	tc\i@?2-54 piN21
freeze	64	結冰	tc\iE21-24 piN21
freeze	64	結冰	tc\ie21-55 pin45
freeze	64	結冰	tc\ie?5 pin31
freeze	64	結冰	tc\ia?32_ piA~55
freeze	64	結冰	tci@?4 pin44
freeze	64	結冰	tc\i41-2 peN44
freeze	64	結冰,下凜,	(1) tc\ie24 pin33, (2) c\ia11 lin13, (3) k@u55-41 lin13
freeze	64	扯鉤	tc\_hiO42 k735
freeze	64	結冰	tc\iEt5 pin42
freeze	64	結冰	ket1 pen33
freeze	64	結冰	tc\ie55-21 pi42
freeze	64	結冰	kit3 eN55
freeze	64	結冰	kie?5-21 piN55
freeze	64	結冰	kiat32-5 piN55
near	65	進	tc\in51
near	65	進	tc\in53
near	65	進	tc\ie~31
near	65	進	cin334
near	65	進	tc\iN45
near	65	進	tc\in44
near	65	進	tc\in213
near	65	進	tc\in44
near	65	進	tc\_hiA~213
near	65	進	dz\in231
near	65	進	dziaN24
near	65	進	tcin41
near	65	進	din11
near	65	進	tc\_hin21
near	65	進	k_hiun53
near	65	進	tciN25
near	65	進	k6n22
near	65	進,進兜	(1) k2yuN242, (2) k2yN242-55 nau55
near	65	進	kun22
cut	65	砍	k_han214
cut	65	砍	k_han213
cut	65	砍	k_h{~45
cut	65	砍	k_h6n214
cut	65	砍	k_h{~53
cut	65	砍	k_h{~53
cut	65	砍,宰	(1) k_han53, (2) tsai53
cut	65	砍	k_hA~11
cut	65	斫	tso?32_
cut	65	斬	tsEE44
cut	65	剁	t7u51
cut	65	砍	k_han41
cut	65	斫	tcio35
cut	65	砍	k_han213
cut	65	殺	sat1
cut	65	砍	k_ha~23
cut	65	砍	h6m35
cut	65	剉,砍	ts_hOy212, k_haN32
cut	65	砍	k_ham53
see	66	看見	k_han51-54 tc\iEn51-31
see	66	看見,瞅見	(1) k_han53 tc\ian0, (2) ts`_hou213-21 tc\ian0
see	66	看見	k_h{~31-44 tc\i{~0
see	66	看見	k_h6n334 ci6n334-32
see	66	看見	k_h{~45 tcie45
see	66	看見	k_h{~44 tc\i{~0
see	66	看倒	k_han213 tau53
see	66	看見	k_hA~44-42 tc\ien44
see	66	看見	k_hO35-53 tc\ie35
see	66	看見<missing vowel in syllable 1>	k2_h52-44 tciI412-21
see	66	朿+着	ts_hi_z44-42 dz\ia0
see	66	看見	k_han55 tc\ian55
see	66	看見	k_he~35 tc\i~35-5
see	66	看見,看到	(1) k_hon213 tc\iEn45, (2) k_hon213 tau42
