ice	33	冰	peN55
ice	33	冰	piN55
ice	33	冰,霜	(1) piN55, (2) sN=55
neck	34	脖子	po35 tsi_z0
neck	34	脖子	p724 tsi_z0
neck	34	脖子	p753-45 tsi_z0
neck	34	脖颈子	pO35-3 k@N214 tsi_z0
neck	34	脖子	pa?54_ ts@?0
neck	34	脖子	po24 tsi_z0
neck	34	頸項,頸子	(1) tc\in53-55 xaN53, (2) tc\in53-45 tsi_z53
neck	34	脖子	po?5 tsi_z0
neck	34	扣頸	k_hi35-53 tc\iA~213
neck	34	頭頸	dY13-22 tc\in52-31
neck	34	頭頸	d7u341-42 tc\iaN242-23
neck	34	脖子,頸根	(1) po13 tsi_z0, (2) tc\in41-44 k@n33
neck	34	頸骨	tc\iO~42 ku0
neck	34	脖子,頸	(1) pO?5 tsi_z0, (2) tc\iaN213
neck	34	頸骨 	kiaN31 kin33
neck	34	頸 	kei23
neck	34	頸 	kEN35
neck	34	脰骨 	tau242-53 Ou?24_
neck	34	頷頸	am22-21 kun53
thin	34	薄 	pAu35
thin	34	薄	p724
thin	34	薄	p753
thin	34	薄	pO35
thin	34	薄	p@?54_
thin	34	薄	po24
thin	34	薄	po21
thin	34	薄	po?5
thin	34	薄	p_ho?32_
thin	34	薄	bo?23_
thin	34	薄	bo23
thin	34	薄	po24
thin	34	薄	p_ho11
thin	34	薄	p_hO?5
thin	34	薄	p_hok5
thin	34	薄	pAu22
thin	34	薄	pOk2
thin	34	薄	po?5
thin	34	薄	po?5
not	35	不 	pu51
not	35	不	pu53
not	35	不	pu214
not	35	不	pu214
not	35	不	p@?2
not	35	不	pu21
not	35	不	pu21
not	35	不	pu?5
not	35	不	p7?32_
not	35	勿	f@?4
not	35	否	fu24
not	35	不	pu24
not	35	不	p_hu13
not	35	不	p_hɨt5
not	35	唔	m=11
not	35	不	pu22
not	35	不	p6t5
not	35	伓,伓,無	(1) iN55, (2) N=242, (3) mo53
not	35	無	bo24
rub	35	擦 	ts_hA55
rub	35	擦	ts_ha44
rub	35	擦	ts_ha214
rub	35	擦	ts_ha214
rub	35	擦,汧	(1) ts_ha?2, (2) tc\_hie21
rub	35	擦	ts_hA21
rub	35	擦,揩	(1) ts_ha21, (2) k_hai45
rub	35	擦,揩	(1) ts_hA?5, (2) k_hE31
rub	35	擦	ts_ha?32_
rub	35	揩	k_hA44
rub	35	擦	ts_ha41
rub	35	擦	ts_ha24
rub	35	揩	k_ha13
rub	35	擦,挨,抹,揩	(1) ts_ha?5, (2) Nai42, (3) mot5, (4) k_hai42
rub	35	抹	mat1
rub	35	抹	mA55
rub	35	擦	ts_hat3
rub	35	手+敢	kaN32
rub	35	拭	ts_hit32_
grass	36	草	ts_hau214
grass	36	草	ts_hau213
grass	36	草	ts_hO45
grass	36	草	ts_hau214
grass	36	草	ts_hau53
grass	36	草	ts_hAu53
grass	36	草	ts_hau53
grass	36	草	ts_hO11
grass	36	草	ts_h7213
grass	36	草	ts_h{52
